time,sender,destination,amount
3276.32,1,3,5.79
3276.52,6,0,6.28
3276.82,30,23,8.63
3277.42,18,32,8.83
3277.70,0,3,48.73
3277.98,2,0,37.05
3278.89,34,3,4.81
3279.45,15,3,2.93
3279.84,7,0,12.53
3280.79,29,3,14.31
3281.35,6,5,6.96
3281.94,10,17,10.91
3282.51,18,0,12.64
3283.28,6,0,4.94
3283.35,8,23,19.34
3283.85,5,6,9.39
3284.14,20,0,16.74
3284.65,31,38,11.61
3284.96,10,3,7.66
3285.44,24,0,18.30
3285.60,0,5,12.30
3286.25,10,17,18.19
3286.38,5,31,14.29
3286.45,26,5,9.02
3286.65,14,3,17.19
3287.59,24,3,8.95
3288.48,0,35,12.35
3288.71,12,0,7.72
3288.95,32,30,7.90
3289.19,2,3,70.29
3289.43,20,0,9.72
3289.89,28,35,16.10
3290.74,30,3,4.04
3291.11,16,13,9.68
3291.72,3,0,34.37
3292.72,6,0,6.85
3292.77,33,31,2.34
3293.08,31,0,16.14
3293.31,15,30,8.35
3293.53,34,0,12.22
3293.99,31,6,17.36
3294.50,1,32,51.63
3295.49,18,3,8.27
3296.42,8,22,2.26
3296.59,24,3,19.38
3296.62,6,29,15.17
3297.31,22,0,18.32
3297.34,8,3,6.87
3297.82,23,9,12.26
3298.58,7,0,10.37
3298.76,34,3,16.68
3299.74,24,3,18.29
3300.48,4,3,11.03
3301.03,14,3,10.52
3301.45,2,0,11.73
3301.58,2,3,76.22
3302.10,9,26,6.80
3302.67,21,3,14.94
3302.73,0,3,14.08
3303.06,10,24,15.18
3303.87,22,3,12.29
3304.52,2,0,42.28
3305.25,31,3,14.28
3305.54,1,9,26.33
3305.55,3,4,51.07
3305.70,3,35,76.04
3305.71,30,2,17.63
3306.19,16,0,5.48
3306.42,31,9,18.11
3306.99,1,24,71.45
3307.73,5,3,4.77
3308.46,16,38,5.75
3309.36,19,8,4.94
3309.92,33,0,19.64
3310.70,3,35,48.65
3310.93,17,3,14.52
3311.25,11,0,3.99
3311.66,5,3,11.09
3312.63,31,3,2.03
3312.72,15,1,11.80
3313.49,7,3,17.40
3314.33,20,38,14.80
3315.16,15,3,18.11
3316.06,2,3,23.59
3316.13,6,0,6.10
3316.25,27,38,10.68
3317.13,3,25,6.04
3317.46,9,35,9.60
3317.63,15,24,2.71
3318.38,21,16,11.08
3319.25,1,31,19.68
3319.64,27,32,17.43
3319.84,24,22,1.35
3320.59,20,22,13.27
3321.44,18,3,3.62
3322.16,2,3,4.75
3322.45,26,0,1.01
3323.31,1,3,18.31
3323.92,10,3,10.29
3324.16,7,0,4.95
3324.42,10,16,9.68
3325.07,30,0,7.83
3325.16,21,0,12.25
3325.42,1,6,36.47
3325.51,4,30,14.94
3326.09,0,3,14.06
3326.12,11,3,8.57
3326.87,23,8,6.78
3327.71,4,2,3.91
3328.08,22,3,17.39
3328.27,4,0,3.50
3328.62,25,9,6.72
3329.51,15,3,9.51
3329.66,27,0,4.88
3330.23,2,3,1.44
3330.44,18,0,14.38
3330.67,1,31,19.45
3330.74,18,7,19.43
3331.34,0,2,7.49
3332.07,27,14,12.98
3332.42,34,38,5.20
3332.81,21,3,9.79
3332.88,17,8,5.86
3333.00,11,0,8.16
3333.38,29,0,9.17
3333.84,31,35,15.05
3334.47,32,26,9.58
3335.21,1,3,78.69
3335.67,18,0,3.95
3336.35,20,29,19.80
3336.96,0,23,61.20
3337.96,2,1,20.43
3338.40,21,3,14.41
3338.89,20,4,18.18
3339.87,14,0,19.72
3340.72,4,0,6.88
3341.22,29,0,7.26
3341.29,1,14,33.51
3341.99,19,3,1.83
3342.33,2,3,27.02
3342.72,0,30,3.76
3343.64,0,32,8.14
3344.56,2,10,29.86
3344.69,4,3,2.74
3345.26,17,3,5.10
3345.82,22,3,9.23
3345.82,1,0,2.80
3346.04,11,0,11.81
3346.70,18,10,18.78
3346.80,17,25,9.60
3346.85,14,0,17.83
3347.33,1,20,40.86
3347.63,15,22,15.60
3347.85,1,0,17.85
3348.09,4,3,10.83
3348.12,26,0,10.30
3349.09,24,0,17.13
3349.73,9,2,10.94
3350.16,1,11,38.26
3350.23,28,13,8.90
3350.67,6,25,6.09
3350.91,13,3,8.91
3351.84,3,0,1.75
3352.27,18,3,11.79
3353.23,33,20,13.14
3353.68,3,22,11.78
3354.42,27,0,4.80
3355.33,20,0,11.00
3355.86,23,0,4.72
3356.58,2,3,39.79
3357.03,29,5,2.91
3357.27,29,0,7.10
3358.09,10,3,4.65
3358.99,3,0,66.80
3359.87,27,9,14.54
3360.69,19,0,19.85
3361.03,19,26,8.60
3361.73,14,3,15.62
3362.30,14,23,5.34
3363.15,4,1,10.10
3363.83,19,13,17.83
3364.54,10,4,4.16
3364.90,27,3,6.51
3365.46,17,16,18.20
3366.02,3,10,78.45
3366.59,28,14,5.06
3367.01,2,0,39.14
3367.11,12,5,8.42
3367.22,0,13,21.48
3367.91,1,0,1.60
3368.67,2,31,73.84
3369.45,3,22,5.15
3369.72,20,38,9.48
3370.08,27,16,15.35
3370.33,16,35,19.52
3370.48,23,0,10.05
3370.71,1,2,29.20
3371.59,21,4,13.00
3371.63,1,3,15.15
3371.81,2,3,78.63
3372.13,21,0,10.30
3372.59,4,3,6.65
3372.74,27,17,4.83
3373.18,34,31,16.50
3373.67,14,29,7.14
3373.79,27,0,17.44
3374.42,0,20,4.30
3375.35,21,24,2.63
3376.11,5,3,17.84
3376.67,25,10,11.13
3376.73,33,17,1.11
3377.16,20,22,17.53
3377.89,22,30,12.29
3378.45,1,11,66.80
3379.28,1,13,19.87
3379.75,1,6,15.12
3380.28,21,0,15.00
3380.36,23,3,5.70
3381.31,7,8,18.32
3381.76,18,5,9.28
3382.56,2,0,49.43
3383.32,3,24,8.29
3383.80,0,16,71.03
3384.01,27,35,7.81
3384.13,5,13,4.42
3384.60,8,3,9.38
3385.55,2,22,47.98
3385.95,18,11,9.96
3386.75,14,0,15.35
3387.53,11,0,3.92
3387.82,21,9,2.04
3388.34,3,0,34.06
3388.44,33,6,17.23
3389.16,4,2,5.56
3389.40,21,6,14.96
3390.21,28,9,18.93
3390.55,29,0,1.62
3391.01,11,0,3.99
3391.74,22,17,16.94
3392.44,25,20,10.73
3392.81,29,3,12.10
3393.15,21,32,13.79
3393.37,8,10,9.56
3393.47,28,4,17.86
3393.81,12,0,14.13
3394.34,4,3,10.83
3394.82,13,0,19.59
3395.25,31,0,6.61
3395.87,2,3,53.13
3396.15,34,29,13.58
3396.62,2,0,60.20
3397.44,22,5,10.28
3398.35,8,11,8.40
3398.52,2,11,58.32
3398.73,15,3,1.30
3398.97,16,0,19.56
3399.03,18,23,2.54
3399.34,2,0,11.07
3400.02,28,31,11.36
3400.31,25,1,2.45
3400.62,27,3,12.55
3401.53,3,32,61.64
3402.21,0,3,40.37
3402.81,5,7,9.87
3403.68,1,2,16.68
3404.22,11,30,19.37
3404.42,11,4,17.94
3404.84,34,0,13.45
3405.65,18,26,2.92
3406.12,21,3,17.22
3407.02,3,14,40.61
3407.33,29,3,14.58
3408.09,14,22,2.41
3409.01,2,0,13.60
3409.27,19,25,2.04
3409.89,34,3,19.19
3410.80,11,4,11.82
3410.97,0,3,71.10
3411.18,15,7,8.19
3411.93,12,20,7.42
3412.91,5,3,10.19
3413.17,0,3,54.03
3413.54,1,0,28.39
3413.61,28,0,11.17
3414.18,25,13,1.46
3414.50,0,38,17.35
3415.39,29,2,3.70
3415.75,19,0,2.76
3416.02,6,26,10.95
3416.62,30,10,5.00
3417.20,27,3,19.64
3417.44,27,3,11.87
3418.03,34,2,16.84
3418.15,12,3,16.65
3418.69,32,0,7.18
3419.37,27,0,16.92
3420.00,9,0,1.77
3420.78,28,0,17.82
3421.65,27,0,2.72
3422.53,28,31,6.09
3423.11,24,3,8.26
3423.49,18,3,6.15
3424.40,1,16,33.65
3424.58,18,29,3.14
3425.03,29,16,4.09
3425.64,3,0,16.66
3426.55,33,3,18.76
3427.12,10,29,5.74
3427.66,16,0,4.89
3428.34,4,30,9.45
3428.74,6,3,7.47
3429.41,2,0,1.40
3429.57,24,3,10.49
3430.36,2,4,39.36
3431.22,3,16,51.86
3432.20,13,3,18.41
3432.27,25,0,1.70
3432.65,22,3,8.47
3433.10,6,17,17.08
3433.30,25,0,19.28
3434.04,22,0,10.58
3434.39,2,0,71.78
3434.99,33,14,14.87
3435.03,34,0,6.22
3435.86,24,0,11.24
3436.09,33,35,5.83
3436.60,17,3,9.95
3437.53,3,7,69.96
3437.95,16,0,7.52
3438.48,3,9,33.56
3439.16,21,22,6.78
3439.34,21,0,5.64
3439.83,28,24,19.80
3440.13,7,38,10.94
3440.68,3,16,74.37
3441.30,9,3,7.51
3441.78,9,4,11.50
3442.14,26,0,3.51
3442.92,22,2,19.54
3443.78,9,17,1.94
3444.54,5,14,18.03
3444.64,13,4,10.51
3445.38,0,7,45.54
3445.99,0,3,53.92
3446.77,3,6,70.01
3447.21,22,29,18.09
3447.76,14,10,4.06
3448.51,28,17,10.72
3448.80,34,3,13.25
3449.27,23,0,17.44
3449.35,31,10,8.11
3449.76,8,22,6.05
3449.96,9,10,6.57
3450.13,0,13,60.33
3450.98,1,0,26.68
3451.46,11,0,11.21
3452.02,21,26,15.92
3452.63,28,30,6.76
3452.75,2,38,65.82
3453.16,16,3,3.17
3453.87,10,3,2.19
3453.88,32,3,14.63
3454.14,3,25,6.80
3455.10,2,0,6.73
3455.48,3,16,13.14
3456.10,10,0,1.20
3456.69,14,24,18.05
3456.81,5,7,13.15
3457.54,20,3,5.30
3458.07,30,0,3.81
3458.59,22,3,8.45
3458.97,28,3,4.69
3459.54,26,24,17.43
3460.47,15,1,6.91
3461.19,29,3,16.11
3461.68,3,38,40.74
3461.76,1,0,9.35
3462.24,25,3,9.85
3463.01,11,24,5.17
3463.62,1,4,79.86
3464.29,10,17,6.83
3464.76,0,3,36.18
3465.39,19,3,7.92
3465.87,12,26,2.26
3466.23,22,0,19.14
3466.47,2,11,20.34
3466.91,5,11,8.40
3467.60,32,3,2.96
3467.95,12,38,19.70
3468.69,15,3,7.12
3468.91,20,7,2.63
3469.40,25,7,2.73
3470.11,1,3,45.08
3470.22,19,22,1.06
3471.09,16,0,16.45
3471.18,17,4,9.46
3472.07,28,3,12.06
3472.73,27,0,1.57
3473.11,33,5,13.73
3473.47,31,0,14.40
3474.24,23,24,7.38
3474.43,14,0,3.26
3474.76,14,8,14.80
3474.95,11,0,4.69
3475.75,2,3,31.43
3475.92,10,30,7.50
3476.90,3,38,35.72
3477.45,31,0,2.99
3477.51,0,3,76.12
3478.24,10,4,17.04
3478.56,27,3,5.97
3478.95,11,31,9.98
3479.38,10,3,5.05
3480.01,2,13,17.92
3480.34,13,10,5.61
3480.45,30,0,5.47
3480.98,25,30,5.75
3481.96,6,17,9.53
3482.85,2,0,43.43
3483.58,2,0,42.52
3483.76,21,17,15.47
3483.92,0,4,16.62
3484.56,0,22,61.25
3485.55,12,32,14.47
3485.80,3,17,12.91
3486.31,10,3,1.18
3486.85,24,0,14.59
3487.40,7,9,15.88
3487.99,0,22,4.40
3488.60,14,0,4.17
3488.72,11,3,7.51
3488.86,1,3,8.43
3489.65,16,35,5.83
3490.34,11,3,5.85
3491.05,0,9,38.72
3491.34,12,11,6.51
3491.47,32,38,3.88
3492.20,3,0,59.48
3492.40,33,3,11.00
3492.64,10,3,16.46
3492.89,23,17,2.17
3493.16,2,0,29.82
3493.72,30,0,17.68
3494.08,28,2,11.36
3495.07,6,11,1.34
3495.26,0,2,136.70
3495.84,5,13,2.33
3496.36,6,0,16.84
3497.31,25,0,15.48
3497.52,17,24,9.52
3497.97,0,32,32.95
3498.38,0,8,24.76
3498.87,20,38,16.44
3499.06,11,2,19.52
3499.93,9,0,2.53
3500.37,32,0,17.53
3501.08,5,4,19.38
3501.99,14,5,3.20
3502.77,23,0,6.02
3503.23,12,29,13.51
3504.08,24,0,1.72
3504.64,10,30,12.50
3505.61,21,0,17.89
3506.15,3,11,3.59
3507.02,20,0,7.88
3507.96,21,3,18.31
3508.26,0,3,40.94
3508.74,2,0,73.79
3508.98,32,3,10.39
3509.94,34,0,8.52
3510.33,25,13,3.07
3511.09,24,10,11.16
3511.72,29,35,5.99
3512.41,34,9,9.50
3512.85,3,0,22.35
3513.05,2,0,7.67
3513.86,5,11,3.27
3513.90,32,0,8.93
3514.57,26,0,10.25
3515.50,24,20,15.44
3515.75,26,3,2.37
3516.74,12,35,6.23
3517.68,14,0,7.90
3518.33,20,24,6.10
3518.72,5,3,17.77
3519.22,29,3,2.06
3520.05,4,3,10.31
3520.59,28,3,19.83
3520.94,17,11,3.61
3521.81,6,2,15.33
3522.04,24,23,15.82
3522.12,2,17,17.76
3522.58,24,11,19.15
3523.15,1,17,44.04
3523.90,22,29,5.13
3524.64,28,22,1.01
3524.98,8,29,15.49
3525.53,6,0,11.92
3526.17,9,3,14.68
3526.72,2,0,40.92
3527.66,3,0,18.32
3528.44,17,20,10.78
3528.78,14,3,10.28
3528.93,5,35,4.81
3529.40,18,4,18.34
3529.79,23,0,2.43
3529.89,33,0,5.38
3530.51,12,3,15.08
3530.83,22,3,16.43
3530.85,3,0,78.53
3531.50,15,8,2.37
3531.96,19,0,13.20
3532.51,21,23,11.24
3533.42,22,32,13.51
3533.55,15,38,16.68
3533.84,5,3,11.74
3534.43,9,22,7.39
3535.19,18,11,8.45
3535.65,1,6,4.59
3536.25,6,38,4.49
3536.87,14,0,10.88
3537.43,33,10,19.68
3537.73,21,3,9.73
3538.24,8,22,11.18
3539.08,8,0,18.90
3539.09,29,16,6.40
3539.43,17,0,6.07
3540.03,15,14,7.60
3540.15,31,23,9.54
3540.73,1,24,13.13
3541.03,17,14,10.77
3541.04,3,29,20.78
3542.02,8,3,1.81
3542.25,27,0,5.85
3542.40,12,3,1.50
3542.52,14,0,3.26
3542.69,16,29,8.07
3543.34,26,29,6.29
3543.61,25,0,8.24
3543.94,5,4,19.38
3543.98,5,0,17.87
3544.19,1,0,39.68
3544.30,3,22,19.33
3544.45,1,20,19.30
3544.74,3,0,24.10
3545.52,18,35,4.30
3546.51,0,3,19.45
3546.87,24,8,1.87
3547.33,7,0,8.37
3548.12,13,22,2.56
3548.93,28,0,11.70
3549.57,1,0,34.92
3549.85,16,3,2.72
3550.10,3,23,71.03
3550.54,27,1,3.41
3550.61,29,3,15.57
3551.50,34,22,6.96
3552.41,2,0,47.74
3552.94,4,2,8.97
3553.14,30,2,15.61
3553.77,1,0,47.42
3553.80,19,0,10.95
3554.05,1,31,19.89
3554.75,25,3,16.71
3555.54,2,0,12.75
3556.01,34,3,10.68
3556.35,1,3,12.31
3557.28,29,0,18.01
3557.94,11,3,8.35
3558.60,16,11,16.64
3559.12,31,7,14.49
3559.84,13,3,3.80
3560.53,25,24,8.45
3561.14,32,3,8.93
3561.62,5,3,19.57
3561.87,21,3,10.11
3562.18,8,0,8.54
3562.32,4,0,19.30
3563.23,1,3,45.63
3563.75,2,0,17.23
3564.40,24,30,3.92
3564.56,4,0,16.84
3564.74,19,3,17.32
3564.91,17,3,12.19
3564.99,13,0,6.97
3565.65,19,0,13.91
3566.21,0,3,61.05
3566.25,30,9,5.75
3566.41,28,10,3.45
3567.26,29,24,15.17
3567.72,2,35,50.57
3568.12,0,4,64.00
3568.17,2,0,24.83
3568.57,13,6,11.58
3568.94,10,0,1.22
3569.51,9,14,11.45
3569.86,9,3,17.68
3570.12,16,0,11.51
3570.74,5,3,16.05
3570.90,32,2,14.13
3571.19,11,3,13.12
3571.70,6,3,18.78
3572.06,0,29,16.52
3572.14,18,16,16.07
3573.13,9,3,6.99
3573.46,10,0,16.73
3573.88,6,16,19.48
3574.14,28,1,13.56
3574.44,1,3,73.17
3574.61,25,4,11.44
3574.95,18,0,5.33
3575.35,5,4,19.84
3575.39,28,3,2.68
3575.49,2,3,72.05
3575.82,24,5,12.03
3576.08,7,14,8.30
3576.55,9,8,1.60
3577.38,10,0,5.65
3578.02,6,10,15.84
3578.83,16,3,2.04
3579.34,24,0,12.24
3579.49,16,0,3.92
3580.01,24,20,5.98
3580.64,3,24,13.76
3581.41,33,26,2.56
3581.70,27,13,5.96
3582.24,24,3,12.99
3582.77,2,1,34.23
3583.22,9,6,4.58
3583.60,26,0,8.40
3583.95,31,3,10.54
3584.07,13,0,9.05
3584.83,8,3,7.11
3584.93,0,3,151.54
3585.54,20,0,14.79
3586.50,4,22,1.96
3587.06,3,4,68.53
3587.13,5,14,11.29
3587.83,13,30,6.48
3588.51,13,32,19.93
3589.17,0,3,77.33
3589.33,28,29,19.12
3589.39,0,3,13.19
3590.30,2,22,78.75
3590.53,12,2,5.99
3591.36,6,0,19.47
3592.17,21,3,6.02
3593.16,5,3,16.18
3593.68,28,35,17.80
3594.25,2,0,75.73
3595.07,7,23,2.99
3595.96,1,3,21.17
3596.59,16,1,12.11
3597.20,6,0,17.90
3598.18,32,8,1.92
3598.18,8,3,6.65
3598.97,22,0,15.21
3599.30,9,3,11.12
3599.68,7,9,19.68
3599.99,7,5,4.08
3600.90,12,0,1.83
3601.24,23,3,11.64
3601.93,28,3,14.53
3602.63,15,1,7.96
3602.65,19,30,1.75
3603.60,24,35,1.05
3603.85,2,22,24.61
3604.26,32,16,16.72
3604.72,9,35,2.94
3605.42,7,0,15.96
3605.46,0,11,12.24
3606.24,15,0,11.30
3607.18,5,31,4.82
3607.20,33,22,8.44
3607.47,2,7,13.21
3607.82,5,3,19.31
3608.33,0,3,61.04
3608.60,1,0,11.90
3608.60,8,31,3.28
3609.52,1,3,43.71
3610.39,22,0,8.09
3611.10,26,0,19.15
3611.83,9,3,12.91
3612.55,17,24,17.64
3612.93,24,0,3.91
3613.40,27,0,13.52
3614.38,6,0,5.49
3614.69,30,3,16.10
3615.62,15,0,6.45
3615.70,25,11,6.49
3616.61,27,0,19.90
3617.39,2,0,47.38
3617.41,0,31,75.08
3617.55,29,25,5.85
3617.62,28,0,5.93
3618.47,17,25,9.60
3618.59,24,0,1.82
3619.31,21,8,5.60
3620.04,2,3,30.38
3620.76,4,3,18.23
3620.99,30,14,16.30
3621.14,20,0,4.14
3621.55,12,0,6.96
3622.24,19,3,13.20
3622.81,29,3,16.92
3623.00,1,3,23.42
3623.16,11,0,2.70
3623.22,8,30,16.18
3623.88,1,38,23.77
3624.70,27,0,17.91
3625.04,0,11,35.97
3625.18,33,0,2.14
3625.22,0,3,53.68
3625.36,2,17,5.65
3625.67,31,22,13.25
3625.87,2,38,41.10
3626.37,27,3,5.00
3627.01,19,22,12.88
3627.20,15,13,1.30
3627.77,3,0,73.54
3627.84,0,3,5.66
3628.00,17,3,13.35
3628.58,4,3,7.80
3629.33,30,10,14.89
3629.66,3,14,16.58
3630.14,18,5,7.76
3630.81,15,3,5.52
3631.39,7,17,17.22
3632.37,33,0,17.09
3633.17,7,14,5.07
3634.01,15,29,17.37
3634.75,2,3,16.89
3635.59,18,30,3.31
3635.79,23,0,18.72
3636.71,28,3,19.53
3637.17,4,0,1.16
3638.02,13,11,5.59
3638.71,14,3,8.39
3639.43,24,0,9.28
3640.14,18,0,5.33
3640.72,8,29,15.49
3641.17,30,38,11.52
3641.99,1,26,14.95
3642.82,8,3,15.66
3643.71,23,29,13.27
3644.49,1,0,72.06
3645.27,19,0,7.54
3646.17,19,0,13.20
3646.55,25,13,12.56
3646.71,18,3,11.58
3647.26,2,22,37.40
3647.37,1,31,25.35
3647.64,30,1,14.98
3648.15,10,13,6.20
3648.40,31,5,10.50
3648.82,23,3,19.44
3648.98,0,3,47.02
3649.78,0,11,6.71
3650.54,19,0,5.24
3651.17,7,38,5.54
3651.85,25,0,4.77
3652.68,10,0,15.80
3653.46,4,3,4.65
3654.34,2,0,14.73
3654.76,7,10,9.82
3654.88,1,0,14.76
3655.50,6,16,19.53
3656.16,4,0,10.89
3656.19,14,32,5.64
3656.56,18,0,7.16
3656.83,26,11,12.87
3656.90,10,3,11.49
3657.72,34,29,13.03
3658.69,5,23,8.81
3659.41,20,0,1.61
3659.89,25,0,13.46
3660.48,2,0,9.93
3660.65,8,3,16.50
3661.18,13,0,18.56
3661.84,34,3,8.92
3662.25,0,38,34.29
3662.85,22,3,19.52
3663.82,22,3,19.98
3664.36,15,16,14.85
3664.96,1,3,49.65
3665.66,20,3,18.25
3666.12,20,0,7.88
3666.84,9,3,10.78
3667.31,28,3,16.37
3668.24,12,0,10.43
3668.26,0,24,23.49
3668.77,32,7,12.90
3669.18,27,10,5.10
3669.94,1,24,14.47
3670.13,22,0,4.99
3670.34,31,14,2.10
3670.35,0,3,67.90
3671.16,3,32,11.12
3672.15,15,3,1.03
3672.79,20,3,5.71
3673.27,2,0,19.05
3674.03,2,0,67.96
3674.73,2,3,72.05
3675.42,15,0,5.17
3676.08,25,0,17.82
3676.81,27,7,13.93
3677.80,31,0,13.04
3678.32,8,0,11.38
3679.22,1,3,65.60
3679.73,1,0,12.30
3679.90,17,35,11.61
3680.88,28,3,4.76
3681.85,9,4,13.55
3682.09,13,17,18.00
3682.82,10,0,8.08
3683.25,27,16,8.28
3683.94,1,0,11.18
3684.10,7,17,5.10
3684.60,22,32,16.32
3684.89,2,3,1.90
3685.22,9,7,2.71
3685.81,0,26,39.66
3686.28,9,3,3.07
3686.95,27,0,2.85
3687.74,34,13,6.47
3688.35,32,0,2.36
3689.14,15,7,18.61
3689.93,2,3,42.53
3690.68,13,7,19.47
3691.66,1,30,17.09
3691.78,32,3,9.57
3692.43,11,38,3.71
3692.48,1,2,2.15
3693.39,24,16,15.93
3693.97,1,20,10.18
3694.87,25,3,1.35
3695.09,1,0,1.38
3695.16,0,35,82.22
3695.67,12,9,3.40
3695.84,9,3,4.41
3695.88,30,3,17.76
3696.87,4,0,17.25
3697.22,30,22,8.82
3697.82,18,38,14.57
3698.20,1,3,9.03
3698.31,0,3,54.03
3699.19,13,0,8.25
3699.55,8,2,16.36
3700.10,6,29,15.17
3700.92,2,4,21.05
3701.47,17,29,10.95
3702.28,29,6,12.31
3702.81,3,32,57.26
3702.87,4,0,5.06
3703.19,3,23,17.80
3704.00,12,0,14.33
3704.02,14,3,18.85
3704.52,27,3,18.45
3705.20,2,3,26.96
3705.48,16,13,3.36
3706.07,22,0,11.32
3706.14,1,29,8.95
3706.68,17,22,14.14
3707.21,2,0,78.98
3707.23,25,3,5.36
3708.22,0,13,75.37
3708.30,20,23,18.87
3708.89,7,2,15.40
3709.46,33,3,12.06
3710.39,33,0,6.73
3711.31,15,7,13.26
3712.31,18,3,17.06
3712.45,10,0,4.98
3712.62,7,3,3.70
3713.52,16,0,8.22
3714.50,2,5,12.33
3715.40,6,22,18.80
3716.04,12,3,19.22
3716.41,2,38,49.96
3716.89,1,13,10.18
3717.80,26,0,2.57
3718.40,2,35,15.35
3718.47,0,3,54.03
3718.52,17,1,2.41
3719.32,20,3,11.34
3719.74,15,30,7.04
3720.52,4,1,2.54
3721.30,4,3,7.73
3722.20,13,0,3.49
3722.93,2,5,35.82
3723.39,3,38,10.51
3723.70,16,5,3.89
3724.61,6,31,13.02
3725.52,23,38,8.13
3725.65,30,0,9.49
3726.10,31,26,19.11
3726.50,30,0,13.77
3727.18,10,0,1.22
3727.66,13,0,14.85
3728.33,31,10,16.56
3728.72,34,35,7.54
3729.68,28,3,1.25
3729.83,5,31,17.86
3729.86,12,0,9.86
3730.65,27,3,5.58
3731.34,31,2,8.56
3731.54,25,10,18.62
3732.20,31,0,6.21
3732.73,6,13,8.90
3733.58,10,32,18.37
3734.03,13,3,12.97
3734.91,6,26,14.21
3735.01,27,30,19.13
3735.36,30,3,10.03
3735.80,27,3,16.84
3735.91,20,13,9.69
3735.93,31,3,13.26
3736.81,30,1,10.81
3737.35,22,3,4.10
3737.44,34,3,19.38
3738.21,11,0,15.34
3738.34,2,5,40.05
3738.63,0,1,72.25
3738.66,14,7,10.31
3739.56,11,0,5.22
3740.27,21,3,11.84
3740.35,19,4,17.83
3741.01,21,31,17.10
3742.00,17,2,13.88
3742.56,15,3,16.65
3743.23,25,0,18.52
3744.21,13,0,18.28
3744.94,11,0,13.05
3745.15,21,26,17.03
3745.60,2,14,42.44
3746.32,30,3,5.09
3746.62,1,35,39.70
3747.42,8,0,7.00
3748.18,30,0,1.75
3748.85,16,7,18.65
3749.18,18,3,16.66
3750.17,12,0,3.69
3750.85,1,3,13.58
3751.67,20,0,3.42
3751.74,8,2,10.62
3752.23,31,3,9.59
3752.44,5,3,4.92
3753.24,2,0,79.75
3753.48,2,3,8.41
3753.89,31,23,18.13
3754.07,31,24,19.07
3754.83,20,0,6.59
3755.68,8,4,9.10
3756.31,6,0,8.42
3756.48,34,0,5.22
3757.24,34,30,6.72
3758.02,32,3,4.36
3758.06,0,31,54.18
3758.40,26,20,4.00
3758.55,4,0,2.12
3759.22,30,3,5.08
3759.75,16,14,8.80
3759.77,2,32,63.28
3760.55,0,5,51.24
3761.52,2,4,51.14
3762.05,6,3,1.19
3762.29,7,0,18.93
3762.39,10,3,12.24
3762.76,18,3,3.62
3762.99,4,0,11.00
3763.06,26,4,6.71
3763.08,25,1,4.48
3763.46,32,3,1.68
3763.95,0,3,15.55
3764.33,31,22,13.25
3765.24,31,14,18.45
3765.70,15,17,8.96
3766.41,20,11,14.63
3766.74,30,1,17.36
3766.80,22,38,16.96
3767.64,12,3,19.88
3767.95,11,16,14.37
3768.86,16,0,11.96
3769.70,0,24,25.76
3770.02,13,0,13.65
3770.76,9,2,13.19
3771.16,30,3,4.84
3771.28,1,2,35.36
3772.13,12,9,6.95
3772.43,13,0,5.32
3773.03,20,11,16.26
3773.55,17,3,17.56
3773.77,2,38,72.00
3774.44,7,0,12.36
3774.75,20,30,17.48
3775.21,1,26,3.40
3776.04,5,14,5.01
3777.03,0,3,16.06
3777.90,23,30,12.17
3778.27,0,3,54.74
3778.29,31,0,7.02
3778.95,8,3,15.33
3779.39,3,22,65.11
3779.82,32,0,9.42
3780.22,0,7,28.77
3781.13,5,30,6.80
3781.37,29,31,5.25
3782.04,1,6,47.79
3782.57,32,3,16.65
3782.70,34,0,3.32
3783.06,0,3,35.55
3783.17,1,0,1.06
3783.41,26,0,1.03
3783.92,9,23,5.97
3784.27,0,31,26.70
3784.89,31,3,8.90
3784.91,3,26,41.68
3785.02,0,3,39.95
3785.95,3,0,12.88
3786.78,13,31,16.83
3787.32,23,3,7.77
3787.69,15,6,12.70
3788.48,5,3,12.82
3789.05,1,35,38.72
3789.21,2,0,28.87
3789.49,29,0,16.57
3789.56,34,0,14.69
3789.56,33,0,11.55
3790.31,26,17,15.33
3790.73,27,7,14.64
3790.87,2,0,27.14
3791.13,2,29,52.97
3791.27,0,3,15.36
3791.69,25,0,5.78
3792.48,4,22,19.34
3792.77,33,25,16.98
3793.21,3,14,54.12
3793.81,22,3,11.06
3794.61,13,25,19.72
3795.22,3,0,3.21
3795.41,2,1,75.61
3796.41,12,20,7.42
3796.77,28,26,11.45
3797.54,4,2,18.25
3798.12,12,32,17.51
3798.43,17,29,2.10
3799.02,2,0,18.67
3799.56,24,3,15.66
3800.33,21,38,4.41
3800.73,25,3,2.88
3801.15,30,26,17.17
3801.28,4,0,14.55
3801.61,19,23,7.93
3802.31,21,11,11.80
3802.43,17,3,18.26
3803.12,7,3,11.33
3804.11,27,3,7.41
3804.37,12,3,14.79
3804.72,17,0,15.32
3805.52,28,3,14.08
3806.43,0,8,52.97
3806.72,24,0,1.77
3807.04,14,4,9.22
3807.84,10,0,19.07
3807.94,3,8,55.52
3808.69,20,3,1.12
3809.56,29,3,12.02
3809.66,13,9,14.33
3809.99,22,5,8.52
3810.00,27,30,10.02
3810.79,4,0,4.11
3811.66,2,6,16.94
3812.53,8,29,1.26
3812.87,17,0,19.26
3812.90,0,11,43.98
3813.73,2,17,7.65
